Category,Sex,Product,Color,Subcategory,Reference,Price,Image,Link
maentel,damen,DOUBLE-BREASTED TRENCH COAT WITH BELT,Braun,double,404562098,59.95,https://static.zara.net/assets/public/b304/2a5c/e79144809b0d/6e734cfac6ff/03046286743-015-p/03046286743-015-p.jpg?ts=1726158029571&w=104&f=auto,https://www.zara.com/de/de/double-breasted-trench-coat-with-belt-p03046286.html
maentel,damen,MANTEL MIT ANIMAL-PRINT AUS WOLLMISCHGEWEBE – ZW COLLECTION,Leopardenmuster,mantel,372742487,149.0,https://static.zara.net/assets/public/9a57/b865/b2a94e25987d/ff444e1eb8fd/08340701051-p/08340701051-p.jpg?ts=1724924490177&w=104&f=auto,https://www.zara.com/de/de/mantel-mit-animal-print-aus-wollmischgewebe-%E2%80%93-zw-collection-p08340701.html
maentel,damen,KURZE DOUBLEFACE-JACKE,Braun,kurze,385844086,69.95,https://static.zara.net/assets/public/8bc6/8a68/b52049dfa528/1a18afd8b31d/08741270716-a1/08741270716-a1.jpg?ts=1727253974854&w=104&f=auto,https://www.zara.com/de/de/kurze-doubleface-jacke-p08741270.html
maentel,damen,WEICHER MANTEL MIT KNOPF,Beige,weicher,375408930,39.95,https://static.zara.net/assets/public/164e/45ce/4ef0461b90e3/488f91ebe78d/05070660752-p/05070660752-p.jpg?ts=1726832392673&w=104&f=auto,https://www.zara.com/de/de/weicher-mantel-mit-knopf-p05070660.html
maentel,damen,KURZE STEPPWESTE,Schwarz,kurze,364102279,29.95,https://static.zara.net/assets/public/523a/d2c7/e5ea40b08e8a/129fa5cf18f1/08372265800-a2/08372265800-a2.jpg?ts=1727876782516&w=104&f=auto,https://www.zara.com/de/de/kurze-steppweste-p08372265.html
maentel,damen,WEICHER MANTEL MIT KNOPF,Schwarz,weicher,379126553,39.95,https://static.zara.net/assets/public/4bd0/e999/657f4f53b1af/01994e4a88e4/05070660800-p/05070660800-p.jpg?ts=1727879132869&w=104&f=auto,https://www.zara.com/de/de/weicher-mantel-mit-knopf-p05070660.html
maentel,damen,LANGER WOLLMANTEL MIT 100 % WOLLE ZW COLLECTION,Grau,langer,399501195,119.0,https://static.zara.net/assets/public/ca15/6a81/5ded4f308228/b03ac81a4efa/09260514802-p/09260514802-p.jpg?ts=1727876145566&w=104&f=auto,https://www.zara.com/de/de/langer-wollmantel-mit-100%C2%A0-wolle-zw-collection-p09260514.html
maentel,damen,LANGER MANTEL MIT WOLLANTEIL – ZW COLLECTION,Grün,langer,408396126,149.0,https://static.zara.net/assets/public/5052/651c/6f6543ff81b1/e75e8b13794e/09266451502-002-p/09266451502-002-p.jpg?ts=1727876157491&w=104&f=auto,https://www.zara.com/de/de/langer-mantel-mit-wollanteil-%E2%80%93-zw-collection-p09266451.html
maentel,damen,KURZEMANTEL MIT FELL-EFFEKT – ZW COLLECTION,Braun,kurzemantel,408396123,99.95,https://static.zara.net/assets/public/2d5d/8f2c/a0954fd692c8/ca6d0958d91c/02969254717-015-p/02969254717-015-p.jpg?ts=1727875459541&w=104&f=auto,https://www.zara.com/de/de/kurzemantel-mit-fell-effekt-%E2%80%93-zw-collection-p02969254.html
maentel,damen,LANGE STEPPWESTE,Grün,lange,372173922,59.95,https://static.zara.net/assets/public/434c/8368/593a413ba6c2/a2487babc032/03046230505-p/03046230505-p.jpg?ts=1726831599436&w=104&f=auto,https://www.zara.com/de/de/lange-steppweste-p03046230.html
maentel,damen,MANTEL AUS KUNSTFELL MIT ANIMALPRINT,Leopardenmuster,mantel,387673044,69.95,https://static.zara.net/assets/public/4758/8cae/d88a40f6a232/0f6925cbd433/08073270051-a4/08073270051-a4.jpg?ts=1728034481073&w=104&f=auto,https://www.zara.com/de/de/mantel-aus-kunstfell-mit-animalprint-p08073270.html
maentel,damen,STEPPJACKE,Grün,steppjacke,368444137,49.95,https://static.zara.net/assets/public/1c14/2798/a2224f10ac19/330cc8a95245/04341763916-a1/04341763916-a1.jpg?ts=1724248811906&w=104&f=auto,https://www.zara.com/de/de/steppjacke-p04341763.html
maentel,damen,LEDERMANTEL 100 % KNITTERLOOK ZW COLLECTION,Schwarz,ledermantel,379109326,299.0,https://static.zara.net/assets/public/e323/e00c/92e9495286d3/4011ad396f4e/03436240800-a1/03436240800-a1.jpg?ts=1727774841647&w=104&f=auto,https://www.zara.com/de/de/ledermantel-100%C2%A0-knitterlook-zw-collection-p03436240.html
maentel,damen,ASYMMETRISCHER UMLAG MIT WOLLANTEIL – ZW COLLECTION,Grün,asymmetrischer,407575377,119.0,https://static.zara.net/assets/public/0cf6/6964/df084ec28572/6c9905cf2d33/08619451502-015-p/08619451502-015-p.jpg?ts=1727774850627&w=104&f=auto,https://www.zara.com/de/de/asymmetrischer-umlag-mit-wollanteil-%E2%80%93-zw-collection-p08619451.html
maentel,damen,FELL-EFFEKT-MANTEL X STEFANO PILATI,Schwarz,fell,388399298,229.0,https://static.zara.net/assets/public/b7dc/6620/a8a7401cac8f/77b52fa26b53/06153954800-p/06153954800-p.jpg?ts=1727367713879&w=104&f=auto,https://www.zara.com/de/de/fell-effekt-mantel-x-stefano-pilati-p06153954.html
maentel,damen,WASSERABWEISENDER CROPPED-TRENCHCOAT ZW COLLECTION,Grün,wasserabweisender,401067537,69.95,https://static.zara.net/assets/public/92e5/894c/7b3a4abe8d1a/5edcee071efe/00518249505-a6/00518249505-a6.jpg?ts=1724671655800&w=104&f=auto,https://www.zara.com/de/de/wasserabweisender-cropped-trenchcoat-zw-collection-p00518248.html
maentel,damen,LANGER TRENCHCOAT MIT GÜRTEL,Beige,langer,379845042,69.95,https://static.zara.net/assets/public/9838/3980/a83148d9a2f3/712616abb003/08372287710-a2/08372287710-a2.jpg?ts=1726055606942&w=104&f=auto,https://www.zara.com/de/de/langer-trenchcoat-mit-gurtel-p08372287.html
maentel,damen,KURZER TRENCHCOAT MIT ANIMAL-PRINT IN WILDLEDEROPTIK,Leopardenmuster,kurzer,383839113,45.95,https://static.zara.net/assets/public/e713/7366/dfcb4bd0b774/ef5b50b87772/06318234051-a1/06318234051-a1.jpg?ts=1726055607740&w=104&f=auto,https://www.zara.com/de/de/kurzer-trenchcoat-mit-animal-print-in-wildlederoptik-p06318234.html
maentel,damen,PARKA WATER REPELLENT – ZW COLLECTION,Schwarz,parka,410234227,79.95,https://static.zara.net/assets/public/936a/e157/25374b7fa032/e7a94b1ecfe8/08574244800-15-a1/08574244800-15-a1.jpg?ts=1728472420666&w=104&f=auto,https://www.zara.com/de/de/parka-water-repellent-%E2%80%93-zw-collection-p08574244.html
maentel,damen,WASSERABWEISENDE WINDBRECHENDE STEPPWESTE = STEPPWESTE - WASSERABWEISEN UND WINDDICHT - Schwarz von Zara,Keine Farbe,wasserabweisende,371007234,39.95,https://static.zara.net/assets/public/51d6/cc81/e4aa4ca9b0fe/703217447a1f/03046224800-a2/03046224800-a2.jpg?ts=1726226672944&w=104&f=auto,https://www.zara.com/de/de/wasserabweisende-windbrechende-steppweste---steppweste---wasserabweisen-und-winddicht-p03046224.html
maentel,damen,WASSERABWEISENDE WINDBRECHENDE STEPPWESTE = STEPPWESTE - WASSERABWEISEN UND WINDDICHT - Cremefarben von Zara,Keine Farbe,wasserabweisende,371007233,39.95,https://static.zara.net/assets/public/910d/6939/d592456abf9a/4b458faafcfd/03046224712-p/03046224712-p.jpg?ts=1726226671828&w=104&f=auto,https://www.zara.com/de/de/wasserabweisende-windbrechende-steppweste---steppweste---wasserabweisen-und-winddicht-p03046224.html
maentel,damen,LANGER TRENCHCOAT MIT GÜRTEL,Braun,langer,392127184,89.95,https://static.zara.net/assets/public/9a5b/6d5c/529140cf9536/bf3cf231eb27/09041474743-p/09041474743-p.jpg?ts=1726831601597&w=104&f=auto,https://www.zara.com/de/de/langer-trenchcoat-mit-gurtel-p09041474.html
maentel,damen,GEWACHSTER TRENCHCOAT MIT KRAGEN IN PELZOPTIK,Grün,gewachster,368527555,89.95,https://static.zara.net/assets/public/0825/d712/86a34830a730/cc9accb518e7/04341767506-a3/04341767506-a3.jpg?ts=1727956134044&w=104&f=auto,https://www.zara.com/de/de/gewachster-trenchcoat-mit-kragen-in-pelzoptik-p04341767.html
maentel,damen,GEWACHSTER TRENCHCOAT MIT KRAGEN IN PELZOPTIK,Grün,gewachster,368527555,89.95,https://static.zara.net/assets/public/8117/9754/2cf54c3dbd2c/72fabc65caf3/04341767506-a6/04341767506-a6.jpg?ts=1727956136915&w=104&f=auto,https://www.zara.com/de/de/gewachster-trenchcoat-mit-kragen-in-pelzoptik-p04341767.html
maentel,damen,OVERSIZE-MANTEL AUS WOLLMISCHGEWEBE ZW COLLECTION,Rot,oversize,406226487,139.0,https://static.zara.net/assets/public/950f/0f2d/ab3e48a0bbc6/866ed9a71d21/09149638600-016-p/09149638600-016-p.jpg?ts=1726834573291&w=104&f=auto,https://www.zara.com/de/de/oversize-mantel-aus-wollmischgewebe-zw-collection-p09149638.html
maentel,damen,SCHMALER WASSERABWEISENDER TRENCHCOAT ZW COLLECTION,Beige,schmaler,406226480,89.95,https://static.zara.net/assets/public/0e01/1d0e/21d6490aad63/0ffd64179037/00518252711-015-p/00518252711-015-p.jpg?ts=1726834771058&w=104&f=auto,https://www.zara.com/de/de/schmaler-wasserabweisender-trenchcoat-zw-collection-p00518252.html
maentel,damen,STEPP-ANORAK – WATER AND WIND PROTECTION,Schwarz,stepp,385393264,59.95,https://static.zara.net/assets/public/bfb2/f83c/5186427a8c4a/ae7bf3f1ea07/08073223800-a2/08073223800-a2.jpg?ts=1726762506310&w=104&f=auto,https://www.zara.com/de/de/stepp-anorak-%E2%80%93-water-and-wind-protection-p08073223.html
maentel,damen,STEPP-ANORAK – WATER AND WIND PROTECTION,Gelb,stepp,385393263,59.95,https://static.zara.net/assets/public/ac14/1669/6c804cccb8cd/c73369de8075/08073223305-e1/08073223305-e1.jpg?ts=1726823124982&w=104&f=auto,https://www.zara.com/de/de/stepp-anorak-%E2%80%93-water-and-wind-protection-p08073223.html
maentel,damen,MANTEL MIT KNÖPFEN ZW COLLECTION,Schwarz,mantel,398772658,99.95,https://static.zara.net/assets/public/fd7d/0ea3/fbaa4a1bb2c0/420b184cc082/09169707800-a2/09169707800-a2.jpg?ts=1727774817907&w=104&f=auto,https://www.zara.com/de/de/mantel-mit-knopfen-zw-collection-p09169707.html
maentel,damen,OFFENER STRICKMANTEL,Braun,offener,378507903,59.95,https://static.zara.net/assets/public/22f6/48df/557a44c4aef5/1a4b30854018/02756113700-p/02756113700-p.jpg?ts=1727442298652&w=104&f=auto,https://www.zara.com/de/de/offener-strickmantel-p02756113.html
maentel,damen,LANGE JACKE AUS STOFF IN TECHNISCHER OPTIK,Grün,lange,372156047,59.95,https://static.zara.net/assets/public/cb99/cc8c/e2f74fb28f66/e1f38917894c/03046259505-a1/03046259505-a1.jpg?ts=1724854022740&w=104&f=auto,https://www.zara.com/de/de/lange-jacke-aus-stoff-in-technischer-optik-p03046259.html
maentel,damen,TRENCHCOAT IN WILDLEDEROPTIK,Creme,trenchcoat,372104684,45.95,https://static.zara.net/assets/public/4258/fe96/5d9140ba86a3/f08610cd77c1/04968222712-a1/04968222712-a1.jpg?ts=1723811425339&w=104&f=auto,https://www.zara.com/de/de/trenchcoat-in-wildlederoptik-p04968222.html
maentel,damen,WASSERABWEISENDER CROPPED-TRENCHCOAT ZW COLLECTION,Beige,wasserabweisender,364092303,69.95,https://static.zara.net/assets/public/ef6b/98be/5160420e9ccb/e7e014fe4f36/00518248710-a1/00518248710-a1.jpg?ts=1724685966060&w=104&f=auto,https://www.zara.com/de/de/wasserabweisender-cropped-trenchcoat-zw-collection-p00518248.html
maentel,damen,WASSERABWEISENDER TRENCHCOAT MIT KAPUZE ZW COLLECTION,Grün,wasserabweisender,364107519,79.95,https://static.zara.net/assets/public/275a/7110/009446c883cb/cf5152b20baa/08574240507-p/08574240507-p.jpg?ts=1726753095906&w=104&f=auto,https://www.zara.com/de/de/wasserabweisender-trenchcoat-mit-kapuze-zw-collection-p08574240.html
maentel,damen,TRENCH WATER REPELLENT – ZW COLLECTION,Braun,trench,366181879,89.95,https://static.zara.net/assets/public/cd58/9895/58764dd39d01/aa702b297811/03811255745-p/03811255745-p.jpg?ts=1726737483305&w=104&f=auto,https://www.zara.com/de/de/trench-water-repellent-%E2%80%93-zw-collection-p03811255.html
maentel,damen,TRENCHCOAT IN WILDLEDEROPTIK,Beige,trenchcoat,370687308,49.95,https://static.zara.net/assets/public/f8ea/e3be/0c8f4fa7975a/a064a0e4717a/04968202710-a4/04968202710-a4.jpg?ts=1728473631474&w=104&f=auto,https://www.zara.com/de/de/trenchcoat-in-wildlederoptik-p04968202.html
maentel,damen,TRENCH WATER REPELLENT – ZW COLLECTION,Braun,trench,407099517,89.95,https://static.zara.net/assets/public/c192/c74e/2de542f79cc0/580265e50650/00518255704-a1/00518255704-a1.jpg?ts=1725457127335&w=104&f=auto,https://www.zara.com/de/de/trench-water-repellent-%E2%80%93-zw-collection-p03811255.html
maentel,damen,ABNEHMBARE GEFÜTTERTE JACKE ZW COLLECTION,Schwarz,abnehmbare,375531302,79.95,https://static.zara.net/assets/public/c6be/889b/e1ce476fa7f6/41b4fa202d39/00518254800-p/00518254800-p.jpg?ts=1727774803420&w=104&f=auto,https://www.zara.com/de/de/abnehmbare-gefutterte-jacke-zw-collection-p00518254.html
maentel,damen,KURZER WOLLMANTEL ZW COLLECTION,Schwarz,kurzer,375190580,89.95,https://static.zara.net/assets/public/1084/a180/ce1a4c39bb32/db0a9e27151a/08491243800-a1/08491243800-a1.jpg?ts=1727774798867&w=104&f=auto,https://www.zara.com/de/de/kurzer-wollmantel-zw-collection-p08491243.html
maentel,damen,KURZ GESCHNITTENER TRENCHCOAT,Braun,kurz,404508600,49.95,https://static.zara.net/assets/public/abcf/4341/54ab40aab7e7/388ba969d1ea/03046242704-016-p/03046242704-016-p.jpg?ts=1726138682369&w=104&f=auto,https://www.zara.com/de/de/kurz-geschnittener-trenchcoat-p03046242.html
maentel,damen,GESTEPPTER ANORAK – WATER REPELLENT,Schwarz,gesteppter,366156547,49.95,https://static.zara.net/assets/public/8aad/9dd8/24d54b628895/d6eaddda17fc/04341749800-a1/04341749800-a1.jpg?ts=1728468260633&w=104&f=auto,https://www.zara.com/de/de/gesteppter-anorak-%E2%80%93-water-repellent-p04341749.html
maentel,damen,KURZ GESCHNITTENE GEFÜTTERTE WESTE,Braun,kurz,371307075,39.95,https://static.zara.net/assets/public/00ee/9960/d93c48f4a1a7/420d7dadd194/04341793716-a1/04341793716-a1.jpg?ts=1728383897698&w=104&f=auto,https://www.zara.com/de/de/kurz-geschnittene-gefutterte-weste-p04341793.html
maentel,damen,KURZER MANTEL AUS KUNSTFELL MIT KNEBELKNÖPFEN,Braun,kurzer,366446948,59.95,https://static.zara.net/assets/public/8927/dc38/4f3e47ad8d39/fec2f7306811/04391854716-a1/04391854716-a1.jpg?ts=1727966186783&w=104&f=auto,https://www.zara.com/de/de/kurzer-mantel-aus-kunstfell-mit-knebelknopfen-p04391854.html
maentel,damen,KURZER TRENCHCOAT MIT KAPUZE – ZW COLLECTION,Braun,kurzer,364086636,69.95,https://static.zara.net/assets/public/3075/4b6c/2fe744e3baeb/40e770f475af/00155241704-a3/00155241704-a3.jpg?ts=1723478256093&w=104&f=auto,https://www.zara.com/de/de/kurzer-trenchcoat-mit-kapuze-%E2%80%93-zw-collection-p00155241.html
maentel,damen,WASSERABWEISENDER OVERSIZE-TRENCHCOAT ZW COLLECTION,Beige,wasserabweisender,406226486,99.95,https://static.zara.net/assets/public/edc1/d46e/311c43aebe39/5d86cf59f7f5/00518253710-015-a1/00518253710-015-a1.jpg?ts=1726834767283&w=104&f=auto,https://www.zara.com/de/de/wasserabweisender-oversize-trenchcoat-zw-collection-p00518253.html
maentel,damen,LANGER WOLLMANTEL MIT 100 % WOLLE ZW COLLECTION,Grau,langer,408797597,119.0,https://static.zara.net/assets/public/0b3b/7ea5/087741c5964c/cded50700312/09260514802-001-p/09260514802-001-p.jpg?ts=1727882933854&w=104&f=auto,https://www.zara.com/de/de/langer-wollmantel-mit-100%C2%A0-wolle-zw-collection-p09260514.html
maentel,damen,OFFENER STRICKMANTEL,Braun,offener,408610563,59.95,https://static.zara.net/assets/public/4e48/7c8c/0d8d4c5892fd/dceb7e51cf93/02756113700-1-p/02756113700-1-p.jpg?ts=1727857381562&w=104&f=auto,https://www.zara.com/de/de/offener-strickmantel-p02756113.html
maentel,damen,TRENCH WATER REPELLENT – ZW COLLECTION,Braun,trench,407355731,89.95,https://static.zara.net/assets/public/ccf3/7f1e/8fbb4bd2b983/dd1ca548aa58/03811255745-50-e1/03811255745-50-e1.jpg?ts=1727273124816&w=104&f=auto,https://www.zara.com/de/de/trench-water-repellent-%E2%80%93-zw-collection-p03811255.html
maentel,damen,WASSERABWEISENDER TRENCHCOAT MIT KAPUZE ZW COLLECTION,Grün,wasserabweisender,407355730,79.95,https://static.zara.net/assets/public/6642/a7ef/614542b5ab42/c793d0aa7a91/08574240507-50-e1/08574240507-50-e1.jpg?ts=1727273782378&w=104&f=auto,https://www.zara.com/de/de/wasserabweisender-trenchcoat-mit-kapuze-zw-collection-p08574240.html
maentel,damen,JACKE AUS KUNSTFELL ZW COLLECTION,Leopardenmuster,jacke,406920782,99.95,https://static.zara.net/assets/public/4ec0/8734/419b4ded9d8c/8957cc183a5f/08490241051-50-e1/08490241051-50-e1.jpg?ts=1727168670146&w=104&f=auto,https://www.zara.com/de/de/jacke-aus-kunstfell-zw-collection-p08490241.html
maentel,damen,TRENCH WATER REPELLENT – ZW COLLECTION,Braun,trench,407108465,89.95,https://static.zara.net/assets/public/1db4/2d76/9ea149868901/e151d6d9f94c/03811255704-e1/03811255704-e1.jpg?ts=1728920139696&w=104&f=auto,https://www.zara.com/de/de/trench-water-repellent-%E2%80%93-zw-collection-p03811255.html
maentel,damen,DOUBLEFACE-JACKE MIT RIEGELN,Grau,doubleface,390183438,69.95,https://static.zara.net/assets/public/951d/e003/bc924444a6f8/b76ffc9b4edc/08372248802-a1/08372248802-a1.jpg?ts=1728562222062&w=104&f=auto,https://www.zara.com/de/de/doubleface-jacke-mit-riegeln-p08372248.html
maentel,damen,KURZER WOLLMANTEL ZW COLLECTION,Schwarz,kurzer,407813256,89.95,https://static.zara.net/assets/public/9087/b236/27484cdfb106/e3d409903239/08491243800-1-a3/08491243800-1-a3.jpg?ts=1727440703136&w=104&f=auto,https://www.zara.com/de/de/kurzer-wollmantel-zw-collection-p08491243.html
maentel,damen,TRENCH WATER REPELLENT – ZW COLLECTION,Grün,trench,364092395,79.95,https://static.zara.net/assets/public/53f6/0bb6/57c84746a09a/b88e8359580f/07522251505-a1/07522251505-a1.jpg?ts=1726487360010&w=104&f=auto,https://www.zara.com/de/de/trench-water-repellent-%E2%80%93-zw-collection-p07522251.html
maentel,damen,WASSERABWEISENDER TRENCHCOAT ZW COLLECTION,Schwarz,wasserabweisender,364092410,59.95,https://static.zara.net/assets/public/9e29/2591/4c6942ec9e3e/a9b5b17d4d0c/05320240800-a2/05320240800-a2.jpg?ts=1725358804188&w=104&f=auto,https://www.zara.com/de/de/wasserabweisender-trenchcoat-zw-collection-p05320240.html
maentel,damen,OVERSIZE-CAPE WASSERABWEISEND ZW COLLECTION,Blau,oversize,384757112,99.95,https://static.zara.net/assets/public/f95e/4906/80844fe9944c/21ae93c3a6fd/08491247401-a2/08491247401-a2.jpg?ts=1725290433594&w=104&f=auto,https://www.zara.com/de/de/oversize-cape-wasserabweisend-zw-collection-p08491247.html
maentel,damen,LANGER TRENCHCOAT MIT GÜRTEL,Grün,langer,379845043,69.95,https://static.zara.net/assets/public/cf48/f0b8/70d04d349fc2/70cbb889d1a9/08372287505-p/08372287505-p.jpg?ts=1725550340351&w=104&f=auto,https://www.zara.com/de/de/langer-trenchcoat-mit-gurtel-p08372287.html
maentel,damen,OVERSIZE-MANTEL AUS WOLLMISCHGEWEBE ZW COLLECTION,Rot,oversize,395847363,139.0,https://static.zara.net/assets/public/0668/366f/b761466baae2/ceedfb199e7d/09149638600-p/09149638600-p.jpg?ts=1725267924450&w=104&f=auto,https://www.zara.com/de/de/oversize-mantel-aus-wollmischgewebe-zw-collection-p09149638.html
maentel,damen,MANTEL AUS JACQUARD-STRICK,Gold,mantel,366446154,79.95,https://static.zara.net/assets/public/0f4b/a66d/d0f24ff39d18/b44a52098fb7/09598106303-a4/09598106303-a4.jpg?ts=1725358845324&w=104&f=auto,https://www.zara.com/de/de/mantel-aus-jacquard-strick-p09598106.html
maentel,damen,DOUBLE-BREASTED TRENCH COAT WITH BELT,Braun,double,378179257,59.95,https://static.zara.net/assets/public/9ce0/fdb2/66634feca9f2/434b390a3c12/07653474743-p/07653474743-p.jpg?ts=1725543205207&w=104&f=auto,https://www.zara.com/de/de/double-breasted-trench-coat-with-belt-p03046286.html
maentel,damen,WASSERABWEISENDER TRENCHCOAT ZW COLLECTION,Schwarz,wasserabweisender,406226489,59.95,https://static.zara.net/assets/public/32d7/6810/d80e41ecb245/9d8519e4517f/05320240800-015-p/05320240800-015-p.jpg?ts=1726835886702&w=104&f=auto,https://www.zara.com/de/de/wasserabweisender-trenchcoat-zw-collection-p05320240.html
maentel,damen,PARKA WATER REPELLENT – ZW COLLECTION,Schwarz,parka,386496703,79.95,https://static.zara.net/assets/public/26f8/c34d/73f34602b184/ba7234868ab6/08574244800-p/08574244800-p.jpg?ts=1728043497708&w=104&f=auto,https://www.zara.com/de/de/parka-water-repellent-%E2%80%93-zw-collection-p08574244.html
maentel,damen,PARKA MIT KAPUZE – ZW COLLECTION,Schwarz,parka,387632458,79.95,https://static.zara.net/assets/public/abb4/4efa/f4e84fd2a9d1/2ac638b5e96c/03918242800-a1/03918242800-a1.jpg?ts=1728040377808&w=104&f=auto,https://www.zara.com/de/de/parka-mit-kapuze-%E2%80%93-zw-collection-p03918242.html
maentel,damen,DENIM-TRENCH – TRF,Blau,denim,371362640,69.95,https://static.zara.net/assets/public/7810/0ba0/80ab456c8c01/d6b49ee7f675/03607274443-ult3/03607274443-ult3.jpg?ts=1724405358593&w=104&f=auto,https://www.zara.com/de/de/denim-trench-%E2%80%93-trf-p03607274.html
maentel,damen,WASSERABWEISENDER TRENCHCOAT MIT GÜRTEL – ZW COLLECTION,Beige,wasserabweisender,364092274,79.95,https://static.zara.net/assets/public/0f06/f246/c0b84eeab637/6bf05c0a2abf/00518246711-p/00518246711-p.jpg?ts=1723562835110&w=104&f=auto,https://www.zara.com/de/de/wasserabweisender-trenchcoat-mit-gurtel-%E2%80%93-zw-collection-p00518246.html
maentel,damen,SCHMALER WASSERABWEISENDER TRENCHCOAT ZW COLLECTION,Beige,schmaler,364096662,89.95,https://static.zara.net/assets/public/1efc/de2e/26fe47759856/79a7bd0ce1ca/00518252711-p/00518252711-p.jpg?ts=1725547852592&w=104&f=auto,https://www.zara.com/de/de/schmaler-wasserabweisender-trenchcoat-zw-collection-p00518252.html
maentel,damen,WASSERABWEISENDER TRENCHCOAT MIT GÜRTEL ZW COLLECTION,Braun,wasserabweisender,364117418,89.95,https://static.zara.net/assets/public/00cf/ebf1/27d8423da67f/ef4ff86e52a2/07522260737-a3/07522260737-a3.jpg?ts=1726487356376&w=104&f=auto,https://www.zara.com/de/de/wasserabweisender-trenchcoat-mit-gurtel-zw-collection-p07522260.html
